Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
The Two Models (Les Deux modèles),(Mar,Lithograph,49.2,62.7,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1956,Y,74035
Homage to Dina (Hommage à Dina),(Jun,Lithograph,71.8,56,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74038
Bull's Head |  Turned to the Left (Tête de taureau |  tournée à gauche),(Nov,Lithograph,65,50,null,Mrs. Bertram Smith Fund,Print,Prints & Illustrated Books,1956,Y,74040
I for the unpublished book SALT,(Nov,Lithograph |  printed in color,38.6,27.6,null,,Print,Prints & Illustrated Books,1967,N,74043
Plates for the unpublished book SALT,(Nov,Five lithographs |  printed in color and in black,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74044
II for the unpublished book SALT,(Nov,Lithograph |  printed in black,34.1,25.8,null,,Print,Prints & Illustrated Books,1967,N,74045
III for the unpublished book SALT,(Nov,Lithograph |  printed in color,32.2,22.9,null,,Print,Prints & Illustrated Books,1967,N,74046
IV for the unpublished book SALT,(Dec,Lithograph |  printed in color,43.1,33,null,,Print,Prints & Illustrated Books,1967,N,74047
V for the unpublished book SALT,(Nov,Lithograph |  printed in color,44.2,33,null,,Print,Prints & Illustrated Books,1967,N,74048
Lobsters and Fish (Homards et poissons),(Jan,Lithograph,74,102.6,null,Mrs. Bertram Smith Fund,Print,Prints & Illustrated Books,1956,Y,74050
Title page from the series Skies of Venice,(Dec,One from a series of ten lithographs,23,34.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74053
Skies of Venice,(Dec,Series of ten lithographs,null,null,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74054
IX from the series Skies of Venice,(Dec,One from a series of ten lithographs,47.3,69.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74055
I from the series Skies of Venice,(Dec,One from a series of ten lithographs,54.7,79,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74056
II from the series Skies of Venice,(Dec,One from a series of ten lithographs,46.9,80.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74057
III from the series Skies of Venice,(Dec,One from a series of ten lithographs,53.2,69.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74058
IV from the series Skies of Venice,(Dec,One from a series of ten lithographs,79.6,48.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74059
V from the series Skies of Venice,(Dec,One from a series of ten lithographs,44.7,68.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74060
VI from the series Skies of Venice,(Dec,One from a series of ten lithographs,43.1,78.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74061
VII from the series Skies of Venice,(Dec,One from a series of ten lithographs,40.7,83.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74062
VIII from the series Skies of Venice,(Dec,One from a series of ten lithographs,56,79.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74063
Bull's Head |  Turned to the Right (Tête de taureau |  tournée à droite),(Nov,Transfer lithograph,65,50,null,Mrs. Bertram Smith Fund,Print,Prints & Illustrated Books,1956,Y,74070
COMPOSITION II,(Nov,Lithograph |  printed in black,33.7,26.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74073
Man with Dog (L'Homme au chien),Spri,Etching,27.7,22,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1956,Y,74076
Little Landscape,(Dec,Lithograph |  printed in black,21.7,31.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74091
Interlinear N 65,(May,Lithograph,null,null,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74100
Interlinear K 50,(May,Lithograph |  printed in color,48.1,60.8,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74106
Interlinear N 32 bl,(May,Lithograph,null,null,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74111
Interlinear N 32 gr,(Jun,Lithograph |  printed in color,null,null,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74127
Figure and Foliage from an untitled series,Octo,Lithograph,55.8,72.8,null,,Print,Prints & Illustrated Books,1967,N,74134
Untitled,(Oct,Eleven lithographs |  printed in color,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74135
Market Street from an untitled series,(Nov,Lithograph |  printed in color,25.3,71.3,null,,Print,Prints & Illustrated Books,1967,N,74136
PARK FIGURE from an untitled series,(Nov,Lithograph |  printed in color,46.2,62.3,null,,Print,Prints & Illustrated Books,1967,N,74137
READER from an untitled series,(Oct,Lithograph |  printed in color,46,51.7,null,,Print,Prints & Illustrated Books,1967,N,74138
MAN II from an untitled series,(Nov,Lithograph |  printed in color,49.3,62.2,null,,Print,Prints & Illustrated Books,1967,N,74139
PARK CONVERSATION from an untitled series,(Nov,Lithograph |  printed in color,55.3,72.2,null,,Print,Prints & Illustrated Books,1967,N,74140
APPROACHING FIGURE from an untitled series,(Nov,Lithograph |  printed in color,42.7,69.6,null,,Print,Prints & Illustrated Books,1967,N,74141
YELLOW DRESS from an untitled series,(Nov,Lithograph |  printed in color,49.3,34.2,null,,Print,Prints & Illustrated Books,1967,N,74142
Figure and Foliage II from an untitled series,Nove,Lithograph,52.6,70.7,null,,Print,Prints & Illustrated Books,1967,N,74143
STREET WITH FIGURES from an untitled series,(Nov,Lithograph |  printed in color,48.5,67.5,null,,Print,Prints & Illustrated Books,1967,N,74144
PROFILE from an untitled series,(Nov,Lithograph |  printed in color,47.5,59.2,null,,Print,Prints & Illustrated Books,1967,N,74145
At the Nets (Bei den Netzen) from the portfolio Ten Woodcuts by Schmidt-Rottluff (Zehn Holzschnitte von Schmidt-Rottluff),(191,Woodcut,40,49.5,null,Given anonymously,Print,Prints & Illustrated Books,1956,Y,74175
CONVERSATION II,(Oct,Lithograph,16.9,46,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74184
STANDING MOTHER AND CHILD,(Oct,Lithograph |  printed in color,67.3,47.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74205
Tales of the Meep,(Mar,Lithograph,51.5,73.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74211
TARGETS,(Mar,Lithograph |  printed in color,53.7,72.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74230
Interior I,(Nov,Lithograph,61,83.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74237
Interior II,(Nov,Lithograph,73.4,56.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74243
Interior III,(Nov,Lithograph,52.9,73,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74249
Interior IV,Dece,Lithograph,61.1,40.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74254
Interior V,Dece,Lithograph,59.5,41.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74260
Striped Robe,(Dec,Lithograph,85.8,57.8,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74266
Circus,Dece,Lithograph,65.4,45.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,Y,74272
RECLINING FIGURE,(Jan,Lithograph |  printed in black,79.5,56,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74278
Female Figure,Janu,Lithograph,27.3,17.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,Y,74284
Fighting in the Zocalo,(190,Lithograph,25.1,31.1,null,Inter-American Fund,Print,Prints & Illustrated Books,1942,N,74286
Young Woman,Janu,Lithograph,25.1,16.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,Y,74290
Two Figures,Janu,Lithograph,61.9,35.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74296
ENSENADA WINDOWS,Janu,Lithograph |  printed in black,35.4,28.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,Y,74302
Sitting Figure,Janu,Lithograph,71,48.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74308
Winter Orchard,Janu,Lithograph,40.4,61.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74313
Figures and Storm,(Jan,Lithograph,58.8,90.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74318
Two Figures and Sea,(Jan,Lithograph,66.3,94.8,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74323
Standing Figure,(Feb,Lithograph,74,37.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74332
Female Torso II,Febr,Lithograph |  printed in black,44.2,31.8,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,Y,74337
Reclining Figure II,(Apr,Lithograph,51.1,74.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74342
Woman in a Flowered Blouse,(Apr,Lithograph,76.1,56.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74347
Figures and Sea,Apri,Lithograph,37.8,60.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74356
Landscape with Figures,Apri,Lithograph,43.1,48.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74360
Untitled,(Jun,Lithograph,null,null,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74386
Untitled,(Jun,Lithograph,47.9,40.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74390
Untitled,(Jul,Lithograph,30.8,43.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74394
Untitled,(Jul,Lithograph,48,33.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74398
Reclining Figure II,(Apr,Lithograph,51.4,36.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74404
Landscape with Awning,(Apr,Lithograph,24.1,34.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74415
Seascape,(Apr,Lithograph,47.1,32.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74418
Reclining Woman,(Apr,Lithograph,null,null,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74421
L.A. Landscape,(May,Lithograph,22.5,34.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74424
Nude,(May,Lithograph,41.8,31.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74427
Untitled from the portfolio New York 10/69,(Pub,Screenprint,23,38.4,null,John B. Turner Fund,Print,Prints & Illustrated Books,1969,Y,74431
Untitled from the portfolio New York 10/69,publ,Lithograph,50.8,66,null,John B. Turner Fund,Print,Prints & Illustrated Books,1969,Y,74434
N. W.,(May,Lithograph,33.2,24.8,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74441
Sleeping Girl,(May,Lithograph,23.7,32.8,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74445
Untitled,(May,Lithograph,54.4,76,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74449
Untitled,(May,Lithograph,37.3,49.8,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74452
Death of a Poet I,(Feb,Lithograph,69.3,94.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74467
Death of a Poet II,(Feb,Lithograph,68.4,94.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74470
Kneeling,(192,Drypoint,17.8,12.7,null,Gift of Mrs. Frances Archipenko,Print,Prints & Illustrated Books,1969,Y,74471
Königin Bar (Self-Portrait) (Königinbar [Selbstbildnis]),(192,Drypoint,31.8,24.5,null,Gift of Mrs. Gertrud A. Mellon,Print,Prints & Illustrated Books,1969,Y,74477
HOMAGE TO LOS ANGELES,(Apr,Lithograph |  printed in black,64.1,48.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74479
MORNING WORKOUT,(190,Lithograph,null,null,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74481
SUMMER,(187,Lithograph |  printed in black,25.8,35.2,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74492
KAPPARAH,(Mar,Lithograph |  printed in black,69.9,52.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74501
HATCHERY,(Mar,Lithograph |  printed in black,28.4,47.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74505
APES,(Mar,Lithograph |  printed in black,48.1,53,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74509
PORTRAITS,(Mar,Lithograph |  printed in black,68.1,49.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74513
LA GATTINA ROSSA,(Mar,Lithograph |  printed in black,49,66.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74517
RITUAL,(Mar,Lithograph |  printed in color,49,65.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74521
HOMAGE TO J. D. (Hommage à J. D.),(Mar,Lithograph |  printed in black,53.8,50.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74525
TI QUEEN,(Mar,Lithograph |  printed in color,75.8,56.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74529
CATS AT THE WINDOW |  State VI,(192,Wood engraving |  printed in black,7.3,9.6,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74532
QUARRY,(Apr,Lithograph |  printed in black,56.6,75.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74533
BURNT QUARRY,(Apr,Lithograph |  printed in black,76.2,56.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74553
From or by Marcel Duchamp or Rrose Sélavy (The Box in a Valise) (de ou par Marcel Duchamp ou Rrose Sélavy (Boîte-en-valise),publ,Leather valise containing 80 miniature replicas |  color reproductions |  and photographs of works by Duchamp,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1968,Y,74554
COCOONS,(Apr,Lithograph |  printed in black,56.9,76.8,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74557
FIGURATIVE LANDSCAPE,(Apr,Lithograph |  printed in black,56.5,66.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74560
Untitled from the portfolio PACKAGED HORIZON,(Jul,Lithograph |  printed in black and color,38.5,38.8,null,,Print,Prints & Illustrated Books,1974,N,74561
PACKAGED HORIZON,(Jul,Ten lithographs |  printed in color,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,74562
Untitled from the portfolio PACKAGED HORIZON,(Jul,Lithograph |  printed in color,43,47.5,null,,Print,Prints & Illustrated Books,1974,N,74563
Untitled from the portfolio PACKAGED HORIZON,(Jul,Lithograph |  printed in color,39.2,39,null,,Print,Prints & Illustrated Books,1974,N,74564
Untitled from the portfolio PACKAGED HORIZON,(Jul,Lithograph |  printed in color,39,38.9,null,,Print,Prints & Illustrated Books,1974,N,74565
Untitled from the portfolio PACKAGED HORIZON,(Aug,Lithograph |  printed in color,38.8,46.9,null,,Print,Prints & Illustrated Books,1974,N,74566
Untitled from the portfolio PACKAGED HORIZON,(Aug,Lithograph |  printed in color,40.4,41.9,null,,Print,Prints & Illustrated Books,1974,N,74567
Untitled from the portfolio PACKAGED HORIZON,(Jul,Lithograph |  printed in color,39.8,42.3,null,,Print,Prints & Illustrated Books,1974,N,74568
Untitled from the portfolio PACKAGED HORIZON,(Jul,Lithograph |  printed in color,38.9,38.6,null,,Print,Prints & Illustrated Books,1974,N,74569
Untitled from the portfolio PACKAGED HORIZON,(Jul,Lithograph |  printed in color,39,40.9,null,,Print,Prints & Illustrated Books,1974,N,74570
Untitled from the portfolio PACKAGED HORIZON,(Jul,Lithograph |  printed in black and (blended inking) color,47.6,47,null,,Print,Prints & Illustrated Books,1974,N,74571
BIRDS,(Apr,Lithograph |  printed in black,37.3,46,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74574
Untitled from the portfolio PANDORASVILLE REVISITED,(Aug,Lithograph |  printed in color,19.2,16.9,null,,Print,Prints & Illustrated Books,1974,N,74575
PANDORASVILLE REVISITED,(Aug,Twelve lithographs |  printed in color,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,74576
Untitled from the portfolio PANDORASVILLE REVISITED,(Aug,Lithograph |  printed in color,9.3,9.7,null,,Print,Prints & Illustrated Books,1974,N,74577
Untitled from the portfolio PANDORASVILLE REVISITED,(Aug,Lithograph |  printed in color,22.2,14.7,null,,Print,Prints & Illustrated Books,1974,N,74578
Untitled from the portfolio PANDORASVILLE REVISITED,(Aug,Lithograph |  printed in color,17.7,16.9,null,,Print,Prints & Illustrated Books,1974,N,74579
Untitled from the portfolio PANDORASVILLE REVISITED,(Aug,Lithograph |  printed in color,17.2,22,null,,Print,Prints & Illustrated Books,1974,N,74580
Untitled from the portfolio PANDORASVILLE REVISITED,(Aug,Lithograph |  printed in color,25,13.6,null,,Print,Prints & Illustrated Books,1974,N,74581
Untitled from the portfolio PANDORASVILLE REVISITED,(Aug,Lithograph |  printed in color,18,16.5,null,,Print,Prints & Illustrated Books,1974,N,74582
Untitled from the portfolio PANDORASVILLE REVISITED,(Aug,Lithograph |  printed in color,17.2,16.7,null,,Print,Prints & Illustrated Books,1974,N,74583
Untitled from the portfolio PANDORASVILLE REVISITED,(Aug,Lithograph |  printed in color,19,16.8,null,,Print,Prints & Illustrated Books,1974,N,74584
Untitled from the portfolio PANDORASVILLE REVISITED,(Aug,Lithograph |  printed in color,11.9,11.7,null,,Print,Prints & Illustrated Books,1974,N,74585
Untitled from the portfolio PANDORASVILLE REVISITED,(Aug,Lithograph |  printed in color,14.7,11,null,,Print,Prints & Illustrated Books,1974,N,74586
Untitled from the portfolio PANDORASVILLE REVISITED,(Aug,Lithograph |  printed in color,12,12,null,,Print,Prints & Illustrated Books,1974,N,74587
Untitled,(Jul,Lithograph |  printed in color,38.6,38.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,74591
Untitled,(Jul,Lithograph |  printed in color,38.5,40.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,74595
Untitled,(Aug,Lithograph |  printed in color,36.2,21.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,74599
Untitled,(Aug,Lithograph |  printed in color,33.6,48.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,74603
Laatzen's Bilderbogen |  5 |  poster,(Nov,Lithograph,null,null,null,John S. Newberry Fund,Print,Prints & Illustrated Books,1969,Y,74604
PATRIARCH II,(Jul,Lithograph |  printed in black,47.5,32.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,N,74610
