Cyclamen II from Suite of Plant Lithographs,"1964-65, published 1966",One from a series of twelve lithographs,"composition (irreg.): 29 1/4 x 17 1/4"" (74.3 x 43.8cm); sheet: 35 3/8 × 24 1/4"" (89.9 × 61.6 cm)",Given anonymously,Print,Prints & Illustrated Books,1/11/1966,Y,60086
Cyclamen III from Suite of Plant Lithographs,"1964-65, published 1966",One from a series of twelve lithographs,"composition (irreg.): 26 11/16 x 19 7/8"" (67.8 x 50.5cm); sheet: 35 5/8 × 24 1/4"" (90.5 × 61.6 cm)",Given anonymously,Print,Prints & Illustrated Books,1/11/1966,Y,60087
Cyclamen IV from Suite of Plant Lithographs,"1964-65, published 1966",One from a series of twelve lithographs,"composition (irreg.): 26 3/16 x 15 13/16"" (66.5 x 40.1cm); sheet: 35 1/4 × 24 1/8"" (89.5 × 61.3 cm)",Given anonymously,Print,Prints & Illustrated Books,1/11/1966,Y,60088
Cyclamen V from Suite of Plant Lithographs,"1964-65, published 1966",One from a series of twelve lithographs,"composition (irreg.): 25 9/16 x 21 1/4"" (64.9 x 54cm); sheet: 35 5/8 × 24 1/4"" (90.5 × 61.6 cm)",Given anonymously,Print,Prints & Illustrated Books,1/11/1966,Y,60089
Peyote from Empty Canoes,-1971,Lithograph,"composition  21 15/16 x 28 13/16"" (55.7 x 73.2 cm) sheet  22 1/4 x 29 13/16"" (56.5 x 75.7 cm)",John B. Turner Fund,Print,Prints & Illustrated Books,2/7/1972,Y,60090
Cups 4 Picasso,1972,Lithograph,"composition: 14 1/8 x 32 1/4"" (35.9 x 81.9 cm); sheet: 22 1/4 x 32 1/4"" (56.5 x 81.9 cm)",Gift of Celeste Bartos,Print,Prints & Illustrated Books,1/4/1973,Y,60091
The Diver (La Plongeuse),-1932,"Etching, with collage additions","plate: 5 1/2 x 4 7/16"" (14 x 11.3 cm); sheet: 12 5/8 x 9 7/8"" (32 x 25.1 cm)",Bequest of Eve Clendenin,Print,Prints & Illustrated Books,1/7/1975,Y,60092
Three-Sided Elevation on Red,(1971-1977),Tempera pliage,"composition: 28 5/8 x 19 11/16"" (72.7 x 50 cm); sheet: 28 5/8 x 19 11/16"" (72.7 x 50 cm)",Gift of Staatliche Kunstsammlungen Dresden (by exchange),Print,Prints & Illustrated Books,1/23/1979,Y,60093
Composition,1912,Engraving and soft ground etching,"plate: 11 1/8 x 9"" (28.3 x 22.9 cm); sheet: 19 11/16 x 13 1/16"" (50 x 33.1 cm)",The Philip and Lynn Straus Foundation Fund,Print,Prints & Illustrated Books,1/30/1985,Y,60094
RIOT I from the FASHION MODA BENEFIT PORTFOLIO,"(October, 1985)",Lithograph,,Purchase,Print,Prints & Illustrated Books,1/9/1986,N,60095
Fashion Moda Benefit Portfolio,1985,Portfolio of seven prints,,Purchase,Print,Prints & Illustrated Books,1/9/1986,N,60096
Untitled from the FASHION MODA BENEFIT PORTFOLIO,"(October, 1985)",Screenprint,,Purchase,Print,Prints & Illustrated Books,1/9/1986,N,60097
S.O.S. from the FASHION MODA BENEFIT PORTFOLIO,"(October, 1985)",Screenprint and lithograph,,Purchase,Print,Prints & Illustrated Books,1/9/1986,N,60098
GOSSIP from the FASHION MODA BENEFIT PORTFOLIO,"(August, 1983)",Screenprint and lithograph,,Purchase,Print,Prints & Illustrated Books,1/9/1986,N,60099
PIANO DREAM from the FASHION MODA BENEFIT PORTFOLIO,"(September, 1985)",Screenprint and linoleum cut,,Purchase,Print,Prints & Illustrated Books,1/9/1986,N,60100
Poppitz at the Moda from the Fashion Moda Benefit Portfolio,-1985,Screenprint,"Sheet: 29 3/4 x 41 13/16"" (75.5 x 106.2 cm) Composition: 25 11/16 x 38 1/4"" (65.3 x 97.2 cm)",Purchase,Print,Prints & Illustrated Books,1/9/1986,N,60101
KOSTABI FACTORY from the FASHION MODA BENEFIT PORTFOLIO,"(October, 1985)",Lithograph and screenprint,,Purchase,Print,Prints & Illustrated Books,1/9/1986,N,60102
Untitled,-1967,Etching,"plate: 11 7/8 x 8 5/8"" (30.1 x 21.9 cm); sheet: 20 7/8 x 15 1/2"" (53 x 39.4 cm)",Gift of Walter Bareiss,Print,Prints & Illustrated Books,1/15/1987,Y,60103
Ball Game in the Plaza,1987,Series of four etchings and aquatints,,Purchase,Print,Prints & Illustrated Books,1/18/1989,Y,60104
Hook and Eye,1990,Series of three etchings,,Gift of Editions Ilene Kurtz,Print,Prints & Illustrated Books,1/23/1991,Y,60105
Mao,1968,Collotype,"composition and sheet: 33 x 23 3/8"" (83.9 x 59.4 cm)",Jeanne C. Thayer Fund,Print,Prints & Illustrated Books,1/18/1993,Y,60106
Green Landscape (Paysage vert),c. 1890,Monotype,"plate: 11 3/4 x 15 5/8"" (29.9 x 39.7 cm); sheet: 12 3/8 x 15 7/8"" (31.4 x 40.4 cm)",Louise Reinhardt Smith Bequest,Print,Prints & Illustrated Books,3/12/1996,Y,60107
SQUATTERS,,Etching,,Gift of Samuel Chotzinoff,Print,Prints & Illustrated Books,4/18/1935,N,60108
ADOLESCENCE,1943,"Lithograph, printed in black","Sheet 20 3/4 x 12"" (52.6 x 30.5 cm) Comp. 18  7/8 x 10 1/8"" (47.9 x 25.7 cm)",Purchase,Print,Prints & Illustrated Books,3/14/1944,N,60109
La Minotauromachie (Minotauromachy),3/23/1935,Etching and engraving,"plate: 19 1/2 x 27 3/8"" (49.6 x 69.6 cm); sheet (irreg.): 22 5/8 x 29 3/16"" (57.4 x 74.2 cm)",Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,3/13/1947,Y,60110
Breton Woman (Les Bretonnes),-1883,"Woodcut, with watercolor additions","composition: 4 1/4 x 15 1/2"" (10.8 x 39.4 cm); sheet: 4 15/16 x 15 11/16"" (12.5 x 39.9 cm)",Purchase,Print,Prints & Illustrated Books,1/22/1952,Y,60111
"Figure and Foliage, first state",1960,Etching,"plate  12 7/16 x 14 1/4"" (31.6 x 36.2 cm) sheet  16 1/2 x 22"" (41.9 x 55.9 cm)",Gift of the artist,Print,Prints & Illustrated Books,1/10/1961,N,60112
PAINTED DESERT,1961,"Etching, aquatint, relief and stencil, printed in color","plate  21 3/4 x 29 1/2"" (55.2 x 75 cm) sheet  24 7/8 x 33 1/4"" (63.2 x 84.5 cm)",Gift of the artist,Print,Prints & Illustrated Books,1/7/1964,N,60113
Stairwell ( Treppenhaus ),1970,Screenprint,"composition: 15 15/16 x 37 1/2"" (40.5 x 95.2 cm); sheet: 23 5/8 x 39 3/8"" (60 x 100 cm)",Gift of Mr. and Mrs. Wolfgang Schoenborn,Print,Prints & Illustrated Books,2/7/1972,Y,60115
Kitty Hawk,1974,Lithograph,"composition: 38 11/16 x 39 11/16"" (98.2 x 100.8 cm); sheet: 43 1/4 x 39 15/16"" (109.8 x 101.5 cm)",Gift of Celeste Bartos,Print,Prints & Illustrated Books,1/7/1975,Y,60117
Eric,1984,Lithograph,"irreg composition  58 3/4 x 25 3/16"" (149.3 x 64 cm) sheet  67 15/16 x 39 1/16"" (172.7 x 99.2 cm)",The Charles A. Dana Foundation Fund,Print,Prints & Illustrated Books,1/30/1985,Y,60118
Primer,1985,Lithograph,"composition  31 1/16 x 22 7/8"" (78.9 x 58.1 cm) sheet  31 1/16 x 22 7/8"" (78 x 58.1 cm)",Gift of Emily Landau,Print,Prints & Illustrated Books,1/9/1986,N,60119
Untitled,-1968,Lithograph,"composition (irreg.): 15 7/16 x 9 15/16"" (39.2 x 25.2 cm); sheet: 23 3/8 x 16 9/16"" (59.4 x 42 cm)",Gift of Walter Bareiss,Print,Prints & Illustrated Books,1/15/1987,Y,60120
Untitled (Large Tape),1988,Aquatint and etching,"plate  26 7/16 x 13 1/2"" (67.2 x 34.3 cm) sheet  34 1/16 x 19 5/8"" (86 x 49.8 cm)",John B. Turner Fund,Print,Prints & Illustrated Books,1/18/1989,Y,60121
Space Dust from the series Welcome to the Water Planet,1989,"Colored, pressed paper pulp and lithograph, collaged",,Gift of James Rosenquist and Tyler Graphics Ltd.,Print,Prints & Illustrated Books,1/16/1990,Y,60122
The Impossible Step,1985,Lithograph,,Gift of Elena Zayas in memory of Ignacio Zayas,Print,Prints & Illustrated Books,1/18/1993,Y,60123
