Artist,ArtistBio,ObjectID
Leon Krier,(Luxembourgish | born 1946),540
Louis I. Kahn,(American | born Estonia. 1901–1974),542
Louis I. Kahn,(American | born Estonia. 1901–1974),543
Leon Krier,(Luxembourgish | born 1946),544
Louis I. Kahn,(American | born Estonia. 1901–1974),546
Louis I. Kahn,(American | born Estonia. 1901–1974),547
Leon Krier,(Luxembourgish | born 1946),548
Louis I. Kahn,(American | born Estonia. 1901–1974),550
Louis I. Kahn,(American | born Estonia. 1901–1974),551
Leon Krier,(Luxembourgish | born 1946),552
Louis I. Kahn,(American | born Estonia. 1901–1974),553
Louis I. Kahn,(American | born Estonia. 1901–1974),554
Leon Krier,(Luxembourgish | born 1946),555
Louis I. Kahn,(American | born Estonia. 1901–1974),556
Louis I. Kahn,(American | born Estonia. 1901–1974),557
Le Corbusier (Charles-Édouard Jeanneret),(French | born Switzerland. 1887–1965),558
Louis I. Kahn,(American | born Estonia. 1901–1974),559
Louis I. Kahn,(American | born Estonia. 1901–1974),560
Paul Rudolph,(American | 1918–1997),561
Louis I. Kahn,(American | born Estonia. 1901–1974),562
Louis I. Kahn,(American | born Estonia. 1901–1974),563
Paul Rudolph,(American | 1918–1997),564
Louis I. Kahn,(American | born Estonia. 1901–1974),565
Louis I. Kahn,(American | born Estonia. 1901–1974),566
Paul Rudolph,(American | 1918–1997),567
Louis I. Kahn,(American | born Estonia. 1901–1974),568
Louis I. Kahn,(American | born Estonia. 1901–1974),569
Paul Rudolph,(American | 1918–1997),570
Louis I. Kahn,(American | born Estonia. 1901–1974),571
Louis I. Kahn,(American | born Estonia. 1901–1974),572
Louis I. Kahn,(American | born Estonia. 1901–1974),573
Louis I. Kahn,(American | born Estonia. 1901–1974),574
Louis I. Kahn,(American | born Estonia. 1901–1974),575
Louis I. Kahn,(American | born Estonia. 1901–1974),576
Louis I. Kahn,(American | born Estonia. 1901–1974),577
Louis I. Kahn,(American | born Estonia. 1901–1974),578
Louis I. Kahn,(American | born Estonia. 1901–1974),579
Louis I. Kahn,(American | born Estonia. 1901–1974),580
Louis I. Kahn,(American | born Estonia. 1901–1974),581
Louis I. Kahn,(American | born Estonia. 1901–1974),582
Louis I. Kahn,(American | born Estonia. 1901–1974),583
Louis I. Kahn,(American | born Estonia. 1901–1974),584
Louis I. Kahn,(American | born Estonia. 1901–1974),585
Louis I. Kahn,(American | born Estonia. 1901–1974),586
Louis I. Kahn,(American | born Estonia. 1901–1974),587
Louis I. Kahn,(American | born Estonia. 1901–1974),588
Louis I. Kahn,(American | born Estonia. 1901–1974),589
Louis I. Kahn,(American | born Estonia. 1901–1974),590
Louis I. Kahn,(American | born Estonia. 1901–1974),591
Louis I. Kahn,(American | born Estonia. 1901–1974),592
Louis I. Kahn,(American | born Estonia. 1901–1974),593
Louis I. Kahn,(American | born Estonia. 1901–1974),594
Louis I. Kahn,(American | born Estonia. 1901–1974),595
Louis I. Kahn,(American | born Estonia. 1901–1974),596
Louis I. Kahn,(American | born Estonia. 1901–1974),597
Louis I. Kahn,(American | born Estonia. 1901–1974),598
Louis I. Kahn,(American | born Estonia. 1901–1974),599
Louis I. Kahn,(American | born Estonia. 1901–1974),600
Louis I. Kahn,(American | born Estonia. 1901–1974),601
Louis I. Kahn,(American | born Estonia. 1901–1974),602
Oscar Nitzchke | Hugo Herdeg,(American | born Germany. 1900–1991) (Nationality unknown),603
Oscar Nitzchke,(American | born Germany. 1900–1991),604
Oscar Nitzchke,(American | born Germany. 1900–1991),605
Oscar Nitzchke,(American | born Germany. 1900–1991),606
Oscar Nitzchke,(American | born Germany. 1900–1991),607
Oscar Nitzchke,(American | born Germany. 1900–1991),608
Oscar Nitzchke,(American | born Germany. 1900–1991),609
Oscar Nitzchke,(American | born Germany. 1900–1991),610
Oscar Nitzchke,(American | born Germany. 1900–1991),611
Oscar Nitzchke,(American | born Germany. 1900–1991),612
Oscar Nitzchke,(American | born Germany. 1900–1991),613
Oscar Nitzchke,(American | born Germany. 1900–1991),614
Oscar Nitzchke,(American | born Germany. 1900–1991),615
Louis I. Kahn,(American | born Estonia. 1901–1974),616
Edward Larrabee Barnes,(American | 1915–2004),617
Louis I. Kahn,(American | born Estonia. 1901–1974),618
Rem Koolhaas | Götz Keller | Willem Jan Neutelings | Brigitte Kochta | Marty Kohn | Luc Reuse | Ron Steiner | Jeroen Thomas | Garciella Torre,(Dutch | born 1944) (German | born 1958) (Dutch | born 1959) (German | born 1958) (Canadian | born 1953) (Belgian | born 1955) (American | born 1952) (Dutch | born 1952) (Spanish | born 1959),619
Louis I. Kahn,(American | born Estonia. 1901–1974),620
Kisho Kurokawa,(Japanese | 1934–2007),621
Louis I. Kahn,(American | born Estonia. 1901–1974),622
Kisho Kurokawa,(Japanese | 1934–2007),623
Louis I. Kahn,(American | born Estonia. 1901–1974),624
Bernard Tschumi,(French and Swiss | born Switzerland 1944),625
Louis I. Kahn,(American | born Estonia. 1901–1974),626
Santiago Calatrava,(Spanish | born 1951),627
Louis I. Kahn,(American | born Estonia. 1901–1974),628
Mario Botta,(Swiss | born 1943),629
Hans Hollein,(Austrian | 1934–2014),630
Mario Botta,(Swiss | born 1943),631
Hans Hollein,(Austrian | 1934–2014),632
Mario Botta,(Swiss | born 1943),633
Hans Hollein,(Austrian | 1934–2014),634
Mario Botta,(Swiss | born 1943),635
Hans Hollein,(Austrian | 1934–2014),636
Mario Botta,(Swiss | born 1943),637
Hans Hollein,(Austrian | 1934–2014),638
Mario Botta,(Swiss | born 1943),639
Hans Hollein,(Austrian | 1934–2014),640
Mario Botta,(Swiss | born 1943),641
Hans Hollein,(Austrian | 1934–2014),642
Louis I. Kahn,(American | born Estonia. 1901–1974),643
Hans Hollein,(Austrian | 1934–2014),644
Louis I. Kahn,(American | born Estonia. 1901–1974),645
Emilio Ambasz,(Argentine | born 1943),646
Emilio Ambasz,(Argentine | born 1943),647
Emilio Ambasz,(Argentine | born 1943),648
Frank Lloyd Wright,(American | 1867–1959),649
Frank Lloyd Wright,(American | 1867–1959),650
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),651
Frank Lloyd Wright,(American | 1867–1959),652
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),653
Frank Lloyd Wright,(American | 1867–1959),654
Frank Lloyd Wright,(American | 1867–1959),655
Richard Neutra,(American | born Austria. 1892–1970),656
Richard Neutra,(American | born Austria. 1892–1970),657
Wiel Arets,(Dutch | born 1955),658
Herzog & de Meuron | Basel | Jacques Herzog | Pierre de Meuron,(est. 1978) (Swiss | born 1950) (Swiss | born 1950),659
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),660
Skidmore Owings & Merrill | Gordon Bunshaft,(American | founded 1936) (American | 1909–1990),661
Steven Holl,(American | born 1947),662
Skidmore Owings & Merrill | Gordon Bunshaft,(American | founded 1936) (American | 1909–1990),664
Toyo Ito,(Japanese | born 1941),665
Skidmore Owings & Merrill | Gordon Bunshaft,(American | founded 1936) (American | 1909–1990),667
Rem Koolhaas,(Dutch | born 1944),668
Skidmore Owings & Merrill | Gordon Bunshaft,(American | founded 1936) (American | 1909–1990),669
Dominique Perrault Architecture | Paris | Dominique Perrault,(founded 1981) (French | born 1953),670
Skidmore Owings & Merrill | Gordon Bunshaft,(American | founded 1936) (American | 1909–1990),671
Emilio Ambasz,(Argentine | born 1943),672
Gaetano Pesce,(Italian | born 1939),673
Skidmore Owings & Merrill | Gordon Bunshaft,(American | founded 1936) (American | 1909–1990),674
Emilio Ambasz,(Argentine | born 1943),675
Joel Sanders,(American | born 1956),676
Joel Sanders | Architect | Joel Sanders,(American | born 1956),677
Joel Sanders,(American | born 1956),678
Skidmore Owings & Merrill | Gordon Bunshaft,(American | founded 1936) (American | 1909–1990),679
Emilio Ambasz,(Argentine | born 1943),680
Taniguchi & Associates | Yoshio Taniguchi,(Japanese) (Japanese | born 1931),681
Skidmore Owings & Merrill | Gordon Bunshaft,(American | founded 1936) (American | 1909–1990),682
Emilio Ambasz,(Argentine | born 1943),683
Bernard Tschumi Architects,(Swiss),684
Skidmore Owings & Merrill | Gordon Bunshaft,(American | founded 1936) (American | 1909–1990),685
Emilio Ambasz,(Argentine | born 1943),686
Rafael Viñoly Architects,(American),687
Skidmore Owings & Merrill | Gordon Bunshaft,(American | founded 1936) (American | 1909–1990),688
Emilio Ambasz,(Argentine | born 1943),689
Tod Williams Billie Tsien and Associates,,690
Skidmore Owings & Merrill | Gordon Bunshaft,(American | founded 1936) (American | 1909–1990),691
Erik Gunnar Asplund,(Swedish | 1885–1940),692
Frank O. Gehry,(American | born Canada 1929),693
Richard Meier,(American | born 1934),694
Richard Meier,(American | born 1934),695
Hans Hollein,(Austrian | 1934–2014),696
Hans Hollein,(Austrian | 1934–2014),697
Walter Pichler,(Austrian | 1936–2012),698
Walter Pichler,(Austrian | 1936–2012),699
Walter Pichler,(Austrian | 1936–2012),700
Walter Pichler,(Austrian | 1936–2012),701
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),702
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),703
Louis I. Kahn,(American | born Estonia. 1901–1974),704
Louis I. Kahn,(American | born Estonia. 1901–1974),705
SITE (Sculpture in the Environment) | James Wines,(American | founded 1970) (American | born 1932),706
SITE (Sculpture in the Environment) | James Wines,(American | founded 1970) (American | born 1932),707
SITE (Sculpture in the Environment) | James Wines,(American | founded 1970) (American | born 1932),708
SITE (Sculpture in the Environment) | James Wines,(American | founded 1970) (American | born 1932),709
SITE (Sculpture in the Environment) | James Wines,(American | founded 1970) (American | born 1932),710
Frank Lloyd Wright,(American | 1867–1959),711
John Hejduk,(American | 1929–2000),712
John Hejduk,(American | 1929–2000),713
John Hejduk,(American | 1929–2000),714
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),715
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),716
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),717
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),718
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),719
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),720
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),721
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),722
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),723
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),724
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),725
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),726
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),727
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),728
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),729
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),730
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),731
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),732
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),733
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),734
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),735
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),736
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),737
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),738
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),739
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),740
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),741
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),742
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),743
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),744
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),745
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),746
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),747
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),748
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),749
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),750
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),751
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),752
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),753
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),754
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),755
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),756
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),757
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),758
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),759
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),760
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),761
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),762
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),763
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),764
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),765
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),767
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),768
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),770
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),771
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),772
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),773
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),774
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),775
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),776
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),777
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),778
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),779
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),780
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),781
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),782
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),783
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),784
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),785
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),786
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),787
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),788
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),789
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),790
Raimund Abraham,(American | born Austria. 1933–2010),791
Raimund Abraham,(American | born Austria. 1933–2010),792
Emilio Ambasz,(Argentine | born 1943),793
Andrea Branzi,(Italian | born 1938),794
Peter Cook,(British | born 1936),795
Peter Cook,(British | born 1936),796
Peter Cook,(British | born 1936),797
Peter Cook,(British | born 1936),798
Peter Eisenman,(American | born 1932),799
Yona Friedman,(French | born Hungary 1923),800
Yona Friedman,(French | born Hungary 1923),802
R. Buckminster Fuller,(American | 1895–1983),804
R. Buckminster Fuller,(American | 1895–1983),805
R. Buckminster Fuller,(American | 1895–1983),806
R. Buckminster Fuller,(American | 1895–1983),807
R. Buckminster Fuller,(American | 1895–1983),808
R. Buckminster Fuller,(American | 1895–1983),809
John Hejduk,(American | 1929–2000),810
John Hejduk,(American | 1929–2000),811
John Hejduk,(American | 1929–2000),812
Ron Herron,(British | 1930–1994),813
Ron Herron,(British | 1930–1994),814
Arata Isozaki,(Japanese | born 1931),815
Arata Isozaki,(Japanese | born 1931),816
Rem Koolhaas | Elia Zenghelis,(Dutch | born 1944) (British | born Greece 1937),818
Rem Koolhaas | Zoe Zenghelis,(Dutch | born 1944) (British | born Greece 1937),819
Rem Koolhaas | Madelon Vriesendorp,(Dutch | born 1944) (Dutch | born 1945),820
Leon Krier,(Luxembourgish | born 1946),821
Leon Krier,(Luxembourgish | born 1946),822
Leon Krier,(Luxembourgish | born 1946),823
Leon Krier,(Luxembourgish | born 1946),824
Leon Krier,(Luxembourgish | born 1946),825
Leon Krier,(Luxembourgish | born 1946),826
Rodolfo Machado | Jorge Silvetti,(American | born Argentina 1942) (American | born Argentina 1942),827
Rodolfo Machado | Jorge Silvetti,(American | born Argentina 1942) (American | born Argentina 1942),828
Alessandro Mendini,(Italian | born 1931),829
Alessandro Mendini,(Italian | born 1931),830
Max Peintner,(Austrian | born 1937),831
Gaetano Pesce,(Italian | born 1939),832
Gaetano Pesce,(Italian | born 1939),833
Gaetano Pesce,(Italian | born 1939),834
