Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
Towards the Left,1968,Etching |  aquatint and carborundum,62.4,101.3,null,Gift of Henry J. and Maryann Werronen,Print,Prints & Illustrated Books,1979,Y,74503
SPINNING WHEEL,1927,Lithograph on zinc (plate indentation unusually clear) |  printed in black,21.8,27.1,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74504
Trig (Composition II),1966,Lithograph,null,null,null,Gift of Galerie Gérald Cramer,Print,Prints & Illustrated Books,1969,Y,74506
Untitled from the series Les Orfèvres,1977,Engraved monoprint |  with hand coloring,null,null,null,Gift of Galerie Maeght,Print,Prints & Illustrated Books,1979,Y,74507
GRANDMA'S PARLOR,-1,Lithograph |  printed in black,26.8,40.2,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74508
25 Years (25 Ans),1968,Etching and aquatint,null,null,null,Donald Karshan Fund,Print,Prints & Illustrated Books,1969,Y,74510
Landscape with Noses,1975,Etching and aquatint,15.8,17.3,null,Gift of Mr. and Mrs. Harry Kahn,Print,Prints & Illustrated Books,1979,Y,74511
THE STONE CRUSHER,1928,Lithograph (probably on zinc) |  printed in black,36.8,29.0,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74512
So What!,1969,Etching |  drypoint and aquatint,null,null,null,Donald Karshan Fund,Print,Prints & Illustrated Books,1969,Y,74514
Landscape with Noses,1976,Etching and aquatint,15.7,17.3,null,Gift of Mr. and Mrs. Harry Kahn,Print,Prints & Illustrated Books,1979,Y,74515
LAMPLIGHT,1929,Lithograph |  printed in black,40.2,29.5,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74516
Silent Curtain,1967,Lithograph,null,null,null,Gift of the Celeste and Armand Bartos Foundation,Print,Prints & Illustrated Books,1969,Y,74518
Floating Three Way Plug,1976,Etching and aquatint,106.9,82.2,null,Gift of Mr. and Mrs. Harry Kahn,Print,Prints & Illustrated Books,1979,Y,74519
EVENING,1929,Lithograph |  printed in black,29.4,40.4,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74520
Venice,1969,Lithograph,null,null,null,Gift of the Celeste and Armand Bartos Foundation,Print,Prints & Illustrated Books,1969,Y,74522
Colossal Tea Bags in City Square,1976,Etching and aquatint,37,47.3,null,Gift of Mr. and Mrs. Harry Kahn,Print,Prints & Illustrated Books,1979,Y,74523
BACKYARD CORNER,1930,Lithograph |  printed in black,26.5,32.9,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74524
Variation II on Mauve Corner,1969,Lithograph,null,null,null,Gift of the Celeste and Armand Bartos Foundation,Print,Prints & Illustrated Books,1969,Y,74526
1/2 Sunglass/Landing Net/Triangle from the series Nail,1974,Etching and aquatint,45.6,90,null,Gift of Mr. and Mrs. Harry Kahn,Print,Prints & Illustrated Books,1979,Y,74527
GRANDMA'S KITCHEN,1930,Lithograph |  printed in black,26.7,33.3,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74528
A Slice of the Stone Itself,1969,Lithograph,null,null,null,Gift of the Celeste and Armand Bartos Foundation,Print,Prints & Illustrated Books,1969,Y,74530
Figure,1944,Lithograph |  with black crayon additions,null,null,null,Gift of Dorothy C. Miller,Print,Prints & Illustrated Books,1979,Y,74531
CANALE DELLA GIUDECCA from the portfolio VIEWS OF VENICE (Vedute di Venezia),1969,,33.2,48.3,null,Latin American Fund,Print,Prints & Illustrated Books,1969,N,74534
Views of Venice (Vedute di Venezia),1969,Portfolio of ten woodcuts,null,null,null,Latin American Fund,Print,Prints & Illustrated Books,1969,Y,74535
PONTE DI RIALTO from the portfolio VIEWS OF VENICE (Vedute di Venezia),1969,,18.7,20.5,null,Latin American Fund,Print,Prints & Illustrated Books,1969,N,74536
BASILICA SAN MARCO from the portfolio VIEWS OF VENICE (Vedute di Venezia),1969,,23.3,14.6,null,Latin American Fund,Print,Prints & Illustrated Books,1969,N,74537
PIAZZETTA SAN MARCO from the portfolio VIEWS OF VENICE (Vedute di Venezia),1969,,21.7,15.4,null,Latin American Fund,Print,Prints & Illustrated Books,1969,N,74538
PALAZZO DUCALE from the portfolio VIEWS OF VENICE (Vedute di Venezia),1969,,26,11.6,null,Latin American Fund,Print,Prints & Illustrated Books,1969,N,74539
PALAZZO DUCALE from the portfolio VIEWS OF VENICE (Vedute di Venezia),1969,,15,23.2,null,Latin American Fund,Print,Prints & Illustrated Books,1969,N,74540
ISOLA DI SAN GIORGIO from the portfolio VIEWS OF VENICE (Vedute di Venezia),1969,,33,48.2,null,Latin American Fund,Print,Prints & Illustrated Books,1969,N,74541
BACINO SAN MARCO from the portfolio VIEWS OF VENICE (Vedute di Venezia),1969,,20.5,14.6,null,Latin American Fund,Print,Prints & Illustrated Books,1969,N,74542
BASILICA DELLA SALUTE from the portfolio VIEWS OF VENICE (Vedute di Venezia),1969,,21.8,11.4,null,Latin American Fund,Print,Prints & Illustrated Books,1969,N,74543
PALAZZO DARIO from the portfolio VIEWS OF VENICE (Vedute di Venezia),1969,,20.3,12.5,null,Latin American Fund,Print,Prints & Illustrated Books,1969,N,74544
DOYLE'S GLOVE from the portfolio SIX NEW YORK ARTISTS,1969,Lithograph |  printed in color,30.5,33.5,null,Gift of Carolyn and Brooke Alexander,Print,Prints & Illustrated Books,1979,N,74545
Six New York Artists,1969,Portfolio of four lithographs and two screenprints |  printed in color,null,null,null,Gift of Carolyn and Brooke Alexander,Print,Prints & Illustrated Books,1979,Y,74546
HYACINTHE RIGAUD-LOUIS XIV from the portfolio SIX NEW YORK ARTISTS,1969,Lithograph |  printed in color,76,56.7,null,Gift of Carolyn and Brooke Alexander,Print,Prints & Illustrated Books,1979,N,74547
White Petunia from Six New York Artists,1969,Lithograph,76,56.4,null,Gift of Carolyn and Brooke Alexander,Print,Prints & Illustrated Books,1979,Y,74548
BEACH SCENE from the portfolio SIX NEW YORK ARTISTS,1969,Screenprint,51.1,38.7,null,Gift of Carolyn and Brooke Alexander,Print,Prints & Illustrated Books,1979,N,74549
NUDE ON COUCH from the portfolio SIX NEW YORK ARTISTS,1969,Lithograph |  printed in color,57,74,null,Gift of Carolyn and Brooke Alexander,Print,Prints & Illustrated Books,1979,N,74550
MISS LOUISIANA from the portfolio SIX NEW YORK ARTISTS,1969,Serigraph |  printed in color,74.4,54.3,null,Gift of Carolyn and Brooke Alexander,Print,Prints & Illustrated Books,1979,N,74551
UNCLE FRANK'S WORKSHOP,-1,Lithograph |  printed in black,33.0,23.1,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74552
Departure for Venus,1968,Etching and aquatint,null,null,null,Gift of Editions Alecto of America,Print,Prints & Illustrated Books,1969,Y,74555
FORGE,1932,Lithograph |  printed in black,29.1,35.1,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74556
The Early in 1969...,1969,Screenprint,53.3,53.3,null,Gift of Mrs. Vera List,Print,Prints & Illustrated Books,1969,Y,74558
LANDSCAPE,193,Lithograph |  printed in black,23.0,30.0,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74559
Head,1966,Lithograph,null,null,null,John S. Newberry Fund,Print,Prints & Illustrated Books,1969,Y,74572
CATS AND FLOWERS,193,Lithograph |  printed in black,25.4,21.1,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74573
Max Klinger Radierwerk |  poster,1966,Lithograph,null,null,null,John S. Newberry Fund,Print,Prints & Illustrated Books,1969,Y,74588
TWO PEASANT GIRLS,1930,Soft ground etching |  printed in black,25.0,30.4,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74589
Wuerttembergischer Kunstverein... Horst Janssen |  poster,1966,Lithograph,null,null,null,John S. Newberry Fund,Print,Prints & Illustrated Books,1969,Y,74592
HALBERSTADT,1927,Aquatint (mezzotint?) |  etching |  drypoint (and roulette?) printed in brownish black,25.3,18.0,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74593
Laatzen's Bilderbogen |  3 |  poster,1966,Lithograph,null,null,null,John S. Newberry Fund,Print,Prints & Illustrated Books,1969,Y,74596
BOAT LANDING,1940,Lithograph,null,null,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74597
Laatzen's Bilderbogen |  4 |  poster,1967,Lithograph,null,null,null,John S. Newberry Fund,Print,Prints & Illustrated Books,1969,Y,74600
SALZWENDEL,1930,Aquatint with drypoint |  printed in black,22.7,28.6,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74601
SELF PORTRAIT (No. 2),1928,Etching and drypoint |  printed in black,17.6,13.8,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74605
Untitled,1967,Lithograph,19.1,16.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,Y,74607
Gray Alphabets,1968,Lithograph,130.2,87.5,null,John B. Turner Fund,Print,Prints & Illustrated Books,1969,Y,74608
ROAD TO SAUGERTIES,1940,Etching and aquatint,null,null,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74609
Untitled,1967,Lithograph,17,21.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,Y,74611
FIGURE 0 from the series BLACK NUMERALS,1968,,null,null,null,,Print,Prints & Illustrated Books,1969,N,74612
Black Numerals,1968,Series of ten lithographs,error,error,error,John B. Turner Fund,Print,Prints & Illustrated Books,1969,Y,74613
FIGURE 9 from the series BLACK NUMERALS,1968,,null,null,null,,Print,Prints & Illustrated Books,1969,N,74614
FIGURE 1 from the series BLACK NUMERALS,1968,,null,null,null,,Print,Prints & Illustrated Books,1969,N,74615
FIGURE 2 from the series BLACK NUMERALS,1968,,null,null,null,,Print,Prints & Illustrated Books,1969,N,74616
FIGURE 3 from the series BLACK NUMERALS,1968,,null,null,null,,Print,Prints & Illustrated Books,1969,N,74617
FIGURE 4 from the series BLACK NUMERALS,1968,,null,null,null,,Print,Prints & Illustrated Books,1969,N,74618
FIGURE 5 from the series BLACK NUMERALS,1968,,null,null,null,,Print,Prints & Illustrated Books,1969,N,74619
FIGURE 6 from the series BLACK NUMERALS,1968,,null,null,null,,Print,Prints & Illustrated Books,1969,N,74620
FIGURE 7 from BLACK NUMERAL SERIES,1968,One from a portfolio of ten lithographs,70.8,54.9,null,John B. Turner Fund,Print,Prints & Illustrated Books,1969,N,74621
FIGURE 8 from the series BLACK NUMERALS,1968,,null,null,null,,Print,Prints & Illustrated Books,1969,N,74622
SILO |  WINTER,1933,Aquatint and soft ground etching |  printed in black,22.3,27.8,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74623
Untitled,1967,Lithograph,24.9,13.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,Y,74625
Untitled,1969,Etching,73.7,49.8,null,Gift of the Celeste and Armand Bartos Foundation,Print,Prints & Illustrated Books,1969,Y,74626
STILL LIFE WITH BOTTLE,1930,Wood engraving |  printed in black,30.6,25.4,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74627
Untitled,1967,Lithograph,17.9,16.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,Y,74629
Untitled,1969,Etching,74,50.2,null,Gift of the Celeste and Armand Bartos Foundation,Print,Prints & Illustrated Books,1969,Y,74630
NUDE RECLINING,1927,Transfer lithograph |  printed in black,34.8,45.7,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74631
Untitled,1967,Lithograph,16.6,16.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,Y,74633
GIRL IN BATH,1940,(Soft ground?) etching |  aquatint |  drypoint |  roulette (and mezzotint?),null,null,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74635
Untitled,1967,Lithograph,18.5,16.2,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,Y,74637
Sahara,1966,Lithograph,21.7,49.7,null,Grace M. Mayer Fund,Print,Prints & Illustrated Books,1969,Y,74638
SELF PORTRAIT WITH MODEL,1930,Wood engraving |  printed in black,25,20.2,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74639
Untitled,1967,Lithograph,11.6,11.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,Y,74641
N (Napoleon),1968,Portfolio of four color lithographs,null,null,null,John S. Newberry Fund,Print,Prints & Illustrated Books,1969,Y,74642
STUDIO,1929,Etching and drypoint |  printed in black,15.6,18.9,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74643
Untitled,1967,Lithograph,14.5,10.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,Y,74645
Work 69.4,1969,Woodcut,82,52.4,null,Gift of Mr. and Mrs. Felix Juda |  Los Angeles,Print,Prints & Illustrated Books,1969,Y,74646
BATHERS,1926,Transfer lithograph |  printed in black,31.9,29.0,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74647
Untitled,1967,Lithograph,11.7,11.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,Y,74649
Patrol,1968,Screenprint,43.5,61,null,Grace M. Mayer Fund,Print,Prints & Illustrated Books,1969,Y,74650
CAFE AU RENDEZ-VOUS |  QUINCY-SÉGY (SEINE-ET-MARNE |  FRANCE),1940,Aquatint |  etching and roulette,null,null,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74651
Untitled,1967,Lithograph,9,9.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,Y,74653
Death of a Traveling Salesman,1968,Screenprint,43.6,65.2,null,Grace M. Mayer Fund,Print,Prints & Illustrated Books,1969,Y,74654
QUINCY-SÉGY |  WINTER,1929,Aquatint |  soft ground etching |  drypoint and roulette |  printed in dark brown-black,19.8,24.6,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74655
Untitled,1967,Lithograph,21.9,14.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,Y,74657
Two Stools,1968,Screenprint,44.1,75.4,null,John S. Newberry Fund,Print,Prints & Illustrated Books,1969,Y,74658
QUINCY-SÉGY |  WINTER,1929,Aquatint |  soft ground etching |  drypoint and roulette |  printed in dark brown-black,19.8,24.5,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74659
Untitled,1967,Lithograph,17.2,16.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,Y,74661
Untitled,1967,Screenprint,67.9,54.1,null,John S. Newberry Fund,Print,Prints & Illustrated Books,1969,Y,74662
QUINCY-SÉGY |  WINTER,1929,Aquatint |  soft ground etching |  drypoint and roulette |  printed in dark brown-black,19.8,24.6,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74663
Virtual Symbiosis (Simbiosis virtual),1967,Etching and aquatint,64.6,44.1,null,David Rockefeller Latin American Fund,Print,Prints & Illustrated Books,1969,Y,74666
PARIS NIGHT,1930,Aquatint |  soft ground etching |  drypoint |  roulette (and mezzotint?) |  printed in brown-black,37.8,28.5,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74667
A Labyrinth,1967,Etching and aquatint,59.6,49.6,null,John S. Newberry Fund,Print,Prints & Illustrated Books,1969,Y,74670
STILL LIFE WITH CRANACH PAINTING,1930,Soft ground etching |  drypoint |  roulette mezzotint (and aquatint?)  |  printed in black,30.1,25.2,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74671
A Phenomenon,1967,Etching |  aquatint and roulette,49.6,59.7,null,John S. Newberry Fund,Print,Prints & Illustrated Books,1969,Y,74674
SUNNY ROOM,1929,Lithograph |  printed in color from four stones,20.9,25.2,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74675
TREES,1929,Aquatint |  soft ground etching |  drypoint and roulette |  printed in dark brown-black,22.0,25.3,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74679
Godparents. November |  1910 (Padrinos. Noviembre de 1910),1965,Etching and aquatint with collage,null,null,null,David Rockefeller Latin American Fund,Print,Prints & Illustrated Books,1969,Y,74682
MONTIGNY,1929,Aquatint |  soft ground etching |  drypoint and roulette |  printed in dark brown-black,19.9,24.6,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74683
Fantasy,1967,Etching,19.9,25.4,null,Gift of Galerie Gérald Cramer |  Geneva,Print,Prints & Illustrated Books,1969,Y,74686
NUDE,1927,Soft ground etching |  drypoint |  roulette and aquatint (or mezzotint) printed in sepia,28.7,18.9,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74687
Untitled,1961,Lithograph,null,null,null,Gift of Mr. and Mrs. Barnett Newman in honor of René d'Harnoncourt,Print,Prints & Illustrated Books,1969,Y,74690
Untitled,1961,Lithograph,58.1,41.4,null,Gift of Mr. and Mrs. Barnett Newman in honor of René d'Harnoncourt,Print,Prints & Illustrated Books,1969,Y,74694
SUMMER,1933,Color stencil (French Pochoir technique),27.6,38.1,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74695
Inferno Series - B,1961,Lithograph,75.9,56.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74696
Untitled,1964,Lithograph,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1969,Y,74698
STILL LIFE,1928,Wood engraving |  printed in black,15.4,10.8,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74699
Untitled,1964,Lithograph,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1969,Y,74702
POOLROOM,1935,Lithograph |  printed in black,28.5,23.9,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,-1,N,74703
SR,1965,Screenprint,null,null,null,Purchase,Print,Prints & Illustrated Books,1969,Y,74706
NUDE,1890,Drypoint |  printed in black,21.5,26.4,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74707
Dr. Joseph Berry,1918,Etching and drypoint |  printed in dark brown,27.7,25.5,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74711
NUDE ON SOFA,1928,Drypoint |  printed in black,20.2,25.2,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74715
Flower of Orange Fire,1967,Screenprint,64.9,46.4,null,John S. Newberry Fund,Print,Prints & Illustrated Books,1969,Y,74718
